quake_code,cfti_code,asset_id,type,title,date,source,path,excerpt,tags,author,rights,credit,description,width,height,filename
21318,,cfti_21318_ico_001459,image,Immagine CFTI ico_001459,,INGV – CFTI Visual,img/21318/ico_001459.jpg,,21318;terremoto,"*, Terremoto Calabro Messinese: 1908-2008, Presidenza del Consiglio dei Ministri Dipartimento della Protezione Civile; Istituto Nazionale di Geoûsica e Vulcanologia. Firenze 2008",CC BY,,"Colonne di fumo che si levano da un immenso ammasso di macerie. Questa è l’immagine che videro gli uomini dell’incrociatore italiano “Coatit”, a bordo del quale era imbarcato anche il Ministro dei Lavori Pubblici Bertolini, salpato da Napoli subito dopo l’arrivo delle prime notizie ufficiali sulle dimensioni della catastrofe.",3245,2065,ico_001459.jpg
21318,,cfti_21318_ico_001548,image,Immagine CFTI ico_001548,,INGV – CFTI Visual,img/21318/ico_001548.jpg,,21318;terremoto,"*, Terremoto Calabro Messinese: 1908-2008, Presidenza del Consiglio dei Ministri Dipartimento della Protezione Civile; Istituto Nazionale di Geoûsica e Vulcanologia. Firenze 2008",CC BY-NC-ND,,"Soldati italiani impegnati nella rimozione delle macerie per recuperare i corpi delle vittime. Si noti il cotone nelle narici, necessario in mancanza delle più appropriate mascherine.",1961,1377,ico_001548.jpg
21318,,cfti_21318_ico_001555,image,Immagine CFTI ico_001555,,INGV – CFTI Visual,img/21318/ico_001555.jpg,,21318;terremoto,"*, Terremoto Calabro Messinese: 1908-2008, Presidenza del Consiglio dei Ministri Dipartimento della Protezione Civile; Istituto Nazionale di Geoûsica e Vulcanologia. Firenze 2008",CC BY-NC-ND,,Marinai russi trasportano un ferito su un materasso.,1930,1361,ico_001555.jpg
21318,,cfti_21318_ico_001592,image,3.21 Una vita del terremoto,,INGV – CFTI Visual,img/21318/ico_001592.jpg,,21318;terremoto,"*, Archivio Centrale dello Stato, Archivi di Famiglie e Persone, Brusati Ugo 1887-1937, Fotografie 1900-1931, Scatola 15, Terremoto di Messina, 1908, n.62 foto.  1908",CC BY-NC-ND,,"Una povera vittima tra le macerie, un'immagine macabra che troppo frequentemente si presentava ai soccorritori.",1926,1278,ico_001592.jpg
21318,,cfti_21318_ico_001595,image,3.25 Panorama da S.Paolo,,INGV – CFTI Visual,img/21318/ico_001595.jpg,,21318;terremoto,"*, Archivio Centrale dello Stato, Archivi di Famiglie e Persone, Brusati Ugo 1887-1937, Fotografie 1900-1931, Scatola 15, Terremoto di Messina, 1908, n.62 foto.  1908",CC BY-NC-ND,,Veduta delle rovine della città da S.Paolo.,1940,1280,ico_001595.jpg
21318,,cfti_21318_ico_001596,image,3.29 Baracche provvisorie,,INGV – CFTI Visual,img/21318/ico_001596.jpg,,21318;terremoto,"*, Archivio Centrale dello Stato, Archivi di Famiglie e Persone, Brusati Ugo 1887-1937, Fotografie 1900-1931, Scatola 15, Terremoto di Messina, 1908, n.62 foto.  1908",CC BY-NC-ND,,Veduta di alcune baracche per il ricovero degli sfollati in una zona imprecisata della città.,1970,1360,ico_001596.jpg
21318,,cfti_21318_ico_001599,image,3.33 Giuseppe Cammerata (il profeta del terremoto),,INGV – CFTI Visual,img/21318/ico_001599.jpg,,21318;terremoto,"*, Archivio Centrale dello Stato, Archivi di Famiglie e Persone, Brusati Ugo 1887-1937, Fotografie 1900-1931, Scatola 15, Terremoto di Messina, 1908, n.62 foto.  1908",CC BY-NC-ND,,Giuseppe Cammerata - Il profeta del terremoto.,1400,1960,ico_001599.jpg
21318,,cfti_21318_ico_001633,image,Immagine CFTI ico_001633,,INGV – CFTI Visual,img/21318/ico_001633.jpg,,21318;terremoto,"*, Biblioteca Reale di Torino, Fondo Fotografico, Fot. II 58, Henry Martin, Album fotografico sugli effetti del terremoto del 28 dicembre 1908 a Messina.  1909",CC BY-NC-SA,,Veduta delle rovine in un quartiere centrale della città. Un militare sorveglia le macerie.,2423,1737,ico_001633.jpg
21318,,cfti_21318_ico_001647,image,Immagine CFTI ico_001647,,INGV – CFTI Visual,img/21318/ico_001647.jpg,,21318;terremoto,"*, Biblioteca Reale di Torino, Fondo Fotografico, Fot. II 58, Henry Martin, Album fotografico sugli effetti del terremoto del 28 dicembre 1908 a Messina.  1909",CC BY-NC-SA,,In un quartiere del centro città alcune sentinelle sorvegliano i superstiti durante il recupero di oggetti intatti tra le macerie.,2601,1856,ico_001647.jpg
21318,,cfti_21318_ico_001667,image,Immagine CFTI ico_001667,,INGV – CFTI Visual,img/21318/ico_001667.jpg,,21318;terremoto,"*, Biblioteca Reale di Torino, Fondo Fotografico, Fot. II 58, Henry Martin, Album fotografico sugli effetti del terremoto del 28 dicembre 1908 a Messina.  1909",CC BY-NC-SA,,"Il momento del pasto per i rifugiati sul ""North America"".",2357,1655,ico_001667.jpg
21318,,cfti_21318_ico_001674,image,Immagine CFTI ico_001674,,INGV – CFTI Visual,img/21318/ico_001674.jpg,,21318;terremoto,"*, Biblioteca Reale di Torino, Fondo Fotografico, Fot. II 58, Henry Martin, Album fotografico sugli effetti del terremoto del 28 dicembre 1908 a Messina.  1909",CC BY-NC-SA,,"Napoli. 8 gennaio 1909. Rifugio S.te Monique. ""Casa Nova"". Giovane donna trovata a Messina tra le macerie, priva di sensi, due giorni dopo il disastro.",2327,1632,ico_001674.jpg
21318,,cfti_21318_ico_001675,image,Immagine CFTI ico_001675,,INGV – CFTI Visual,img/21318/ico_001675.jpg,,21318;terremoto,"*, Biblioteca Reale di Torino, Fondo Fotografico, Fot. II 58, Henry Martin, Album fotografico sugli effetti del terremoto del 28 dicembre 1908 a Messina.  1909",CC BY-NC-SA,,"Napoli. 8 gennaio 1909. Rifugio S.te Monique. Le vittime, molto numerose, sono arrivate da Messina quattro giorni dopo il disastro. Durante la visite, il comitato delle donne francesi distribuisce generi di prima necessità alle donne con bambini.",2310,1601,ico_001675.jpg
21318,,cfti_21318_ico_001676,image,Immagine CFTI ico_001676,,INGV – CFTI Visual,img/21318/ico_001676.jpg,,21318;terremoto,"*, Biblioteca Reale di Torino, Fondo Fotografico, Fot. II 58, Henry Martin, Album fotografico sugli effetti del terremoto del 28 dicembre 1908 a Messina.  1909",CC BY-NC-SA,,"Disegno di una casa rinascimentale italiana e dell'effetto dell'onda del terremoto che passa sotto gli edifici. Dislocazione di un edificio. Distacco dei travetti durante la separazione delle pareti e loro caduta spesso in direzione verticale. Disegno eseguito da M.P. Girardot, illustre architetto del Metropolitan di Parigi.",4095,1381,ico_001676.jpg
21318,,cfti_21318_ico_002145,image,Immagine CFTI ico_002145,,INGV – CFTI Visual,img/21318/ico_002145.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Demolizione di un edificio pericolante con la dinamite. Riproduzione fotografica delle fasi della demolizione. 1 - Aspetto dell'edificio.,783,565,ico_002145.jpg
21318,,cfti_21318_ico_002146,image,Immagine CFTI ico_002146,,INGV – CFTI Visual,img/21318/ico_002146.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Demolizione di un edificio pericolante con la dinamite. Riproduzione fotografica delle fasi della demolizione. 2 - Al momento dello scoppio.,788,557,ico_002146.jpg
21318,,cfti_21318_ico_002148,image,Immagine CFTI ico_002148,,INGV – CFTI Visual,img/21318/ico_002148.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Demolizione di un edificio pericolante con la dinamite. Riproduzione fotografica delle fasi della demolizione. 4 - Ciò che è rimasto dopo il crollo.,653,909,ico_002148.jpg
21318,,cfti_21318_ico_002151,image,Immagine CFTI ico_002151,,INGV – CFTI Visual,img/21318/ico_002151.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Difesa incendi. 1 - Carro trasporto automobile.,782,599,ico_002151.jpg
21318,,cfti_21318_ico_002153,image,Immagine CFTI ico_002153,,INGV – CFTI Visual,img/21318/ico_002153.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Difesa incendii. 3 - Pompa a vapore.,785,594,ico_002153.jpg
21318,,cfti_21318_ico_002154,image,Immagine CFTI ico_002154,,INGV – CFTI Visual,img/21318/ico_002154.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Difesa incendii. 4 - Pompieri.,789,607,ico_002154.jpg
21318,,cfti_21318_ico_002155,image,Immagine CFTI ico_002155,,INGV – CFTI Visual,img/21318/ico_002155.jpg,,21318;terremoto,"Ministero dei Lavori pubblici   Direzione generale dei Servizi speciali, L opera del Ministero dei Lavori pubblici nei comuni colpiti dal terremoto del 28 dicembre 1908, 3 voll. Roma 1912",CC BY,,Difesa incendii. 5 - Idrante a doppia presa col relativo casotto.,684,925,ico_002155.jpg
21318,,cfti_21318_ico_002323,image,Immagine CFTI ico_002323,,INGV – CFTI Visual,img/21318/ico_002323.jpg,,21318;terremoto,"*, Fototeca Tifernate On Line di Città di Castello, Comune di Città di Castello, Fondo fotografico Pirazzoli Elmo, collezione privata, Fotografia di Aristide Villoresi, CCFototeca_PIRA-020. [Città di Castello] Citerna. Terremoto 26 aprile 1917.",CC BY,,"Crolli e danni alle case. Crollo della copertura e della mura della parte superiore di una casa all'inizio della via. Le macerie lungo la via segnalano crolli e cadute di elementi nelle case adiacenti. In primo piano una campana evidentemente caduta da un campanile vicino, ma non visibile nella fotografia. In evidenza il fotografo Villoresi di Città di Castello.",1772,2639,ico_002323.jpg
24751,,cfti_24751_ico_002254,image,Immagine CFTI ico_002254,,INGV – CFTI Visual,img/24751/ico_002254.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Veduta di un grande accampamento dell'esercito allestito in una zona imprecisata della città; i soccorsi arrivarono in ritardo a causa dell’interruzione delle principali linee di comunicazione, delle strade e delle ferrovie.",1698,1095,ico_002254.jpg
24751,,cfti_24751_ico_002255,image,Immagine CFTI ico_002255,,INGV – CFTI Visual,img/24751/ico_002255.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Crollo totale di alcuni edifici in una zona imprecisata dell'abitato. Sulle macerie soldati e volontari sono alla ricerca di superstiti tra malte sbriciolate, grossi blocchi di muro, travi lignee e rottami.",1698,1095,ico_002255.jpg
24751,,cfti_24751_ico_002256,image,Immagine CFTI ico_002256,,INGV – CFTI Visual,img/24751/ico_002256.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Operazioni di scavo alla ricerca di sopravvissuti sepolti sotto le macerie. Volontari, bersaglieri e soldati scavano tra pietrame, pezzi di muro crollati, travi e rottami.",1716,1119,ico_002256.jpg
24751,,cfti_24751_ico_002257,image,Immagine CFTI ico_002257,,INGV – CFTI Visual,img/24751/ico_002257.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Alcuni militari in transito sulla strada parzialmente liberata dalle macerie in una zona imprecisata della città. Sullo sfondo le rovine di un edificio totalmente crollato, con i resti delle mura perimetrali in mezzo a macerie sbriciolate, pietrame e legname. Sulla destra alcune persone intente a conversare.",1681,1119,ico_002257.jpg
24751,,cfti_24751_ico_002258,image,Immagine CFTI ico_002258,,INGV – CFTI Visual,img/24751/ico_002258.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,Alcuni militari impegnati nella ricerca di superstiti tra le macerie. Tra le macerie molte travi e legname; nel periodo successivo al terremoto fu utile recuperare il legname dalle macerie per costruire alloggi provvisori perché questa materia già prima scarseggiava per le difficoltà economiche causate della guerra.,1692,1108,ico_002258.jpg
24751,,cfti_24751_ico_002259,image,Immagine CFTI ico_002259,,INGV – CFTI Visual,img/24751/ico_002259.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,Alcuni bersaglieri impegnati nelle operazioni di scavo alla ricerca di superstiti tra le macerie. Tra le macerie molte travi e legname; nel periodo successivo al terremoto per costruire alloggi provvisori fu utile recuperare il legname dalle macerie perché questa materia già prima del terremoto scarseggiava per le difficoltà economiche causate della guerra.,1692,1108,ico_002259.jpg
24751,,cfti_24751_ico_002260,image,Immagine CFTI ico_002260,,INGV – CFTI Visual,img/24751/ico_002260.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,Una vittima in primo piano schiacciata tra macerie di mura e la ruota di un carro. Un militare si sta avvicinando per prestare soccorso mentre in lontananza persone e soccorritori si aggirano tra le macerie. Lungo la via principale della città la distruzione è totale.,1692,1108,ico_002260.jpg
24751,,cfti_24751_ico_002261,image,Immagine CFTI ico_002261,,INGV – CFTI Visual,img/24751/ico_002261.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Chiesa di S.Bartolomeo - L’edificio è quasi completamente distrutto, resta in piedi solo la parte inferiore della facciata settecentesca. Nella piazza omonima, coperta da un grande cumulo di macerie, alcuni volontari scavano alla ricerca di sopravvissuti. Tra l'impressionante quantità di macerie composte da materiale edilizio sbriciolato è notevole la quantità di travi, assi e componenti lignee che fa pensare alla distruzione totale degli edifici intorno alla piazza.",1692,1108,ico_002261.jpg
24751,,cfti_24751_ico_002264,image,Immagine CFTI ico_002264,,INGV – CFTI Visual,img/24751/ico_002264.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Caserma S.Francesco - Crollo di gran parte dell'ex chiesa di S.Francesco, adibita a caserma del 13° Fanteria; restano in piedi le parti inferiori della facciata e dei muri perimetrali.",1693,1108,ico_002264.jpg
24751,,cfti_24751_ico_002265,image,Immagine CFTI ico_002265,,INGV – CFTI Visual,img/24751/ico_002265.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Edificio scolastico e caserma S.Francesco - Le macerie del crollo totale della scuola in primo piano, sullo sfondo dell'ex chiesa semidistrutta.",1692,1108,ico_002265.jpg
24751,,cfti_24751_ico_002266,image,Immagine CFTI ico_002266,,INGV – CFTI Visual,img/24751/ico_002266.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,Via Marcantonio Colonna - Veduta del crollo pressoché totale di tutti gli edifici lungo la via. In lontananza la strada risulta parzialmente sgombra dalle macerie. È possibile che l'immagine sia stata presa nel periodo di tempo compreso tra la demolizione delle parti pericolanti e le fasi iniziali di sgombero delle macerie.,1693,1108,ico_002266.jpg
24751,,cfti_24751_ico_002268,image,Immagine CFTI ico_002268,,INGV – CFTI Visual,img/24751/ico_002268.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Palazzo Torlonia - Crollo pressoché totale dell'edificio. Nonostante la recente costruzione avvenuta nella seconda metà dell'Ottocento, le strutture cedettero. Dalle macerie e dalla sezione delle parti crollate si evidenziano compagini murarie realizzate con pietre composite non squadrate e non ben legate tra loro. Tra le macerie alcuni volontari e soldati sono alla ricerca di sopravvissuti.",1693,1108,ico_002268.jpg
24751,,cfti_24751_ico_002269,image,Immagine CFTI ico_002269,,INGV – CFTI Visual,img/24751/ico_002269.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Palazzo Torlonia - Crollo pressoché totale dell'edificio. Nonostante la recente costruzione avvenuta nella seconda metà dell'Ottocento, le strutture cedettero. Dalle macerie e dalla sezione delle parti crollate si evidenziano compagini murarie realizzate con pietre composite non squadrate e non ben legate tra loro. La via principale non è stata liberata dalle macerie e alcuni militari supportati dai volontari scavano alla ricerca di superstiti.",1692,1108,ico_002269.jpg
24751,,cfti_24751_ico_002270,image,Immagine CFTI ico_002270,,INGV – CFTI Visual,img/24751/ico_002270.jpg,,24751;terremoto,"*, Archivio Privato, Album di cartoline illustrate relative al terremoto della Marsica del 23 gennaio 1915.",CC BY-NC,,"Piazza Umberto I - La devastazione dei crolli totali di tutti gli edifici. Sulla sinistra e sullo sfondo i resti di edifici con le mura sgretolate, sulle quali si sono appoggiate le assi e le travi delle coperture. Alcuni volontari scavano tra le macerie alla ricerca di vittime La piazza non è identificabile in quanto completamente occupata dalle macerie costituite da pietre squadrate e materiale più minuto: due persone vi camminano faticosamente.",1693,1108,ico_002270.jpg
